ResponseName,ReleaseDate,Metacritic,RecommendationCount,IsFree,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial
The Swindle,Jul 28 2015,70,290,False,False,True,True,False,False,False,True,False,False,False,False,False,False,14.99
Blacksea Odyssey,Jun 1 2016,71,101,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99
Gremlins Inc.,Mar 10 2016,74,860,False,False,True,False,False,False,True,False,False,False,False,False,False,False,14.99
Animal Gods,Oct 12 2015,50,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,9.99
Pixel Galaxy,Oct 2 2015,68,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99
Kathy Rain,May 5 2016,77,165,False,False,True,False,True,False,False,False,False,False,False,False,False,False,14.99
Goodbye Deponia,Oct 17 2013,80,899,False,False,True,False,True,False,False,False,False,False,False,False,False,False,159.99
Far Cry(r) Primal,Feb 29 2016,74,5235,False,False,False,True,True,False,False,False,False,False,False,False,False,False,59.99
Pulse,Oct 20 2015,57,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,14.99
Divinity: Original Sin - Enhanced Edition,Oct 27 2015,94,2900,False,False,True,False,True,False,True,True,False,False,False,False,False,False,39.99
The Assembly,Jul 19 2016,57,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99
Ryzom,May 6 2016,64,221,True,False,True,False,False,False,False,True,False,False,True,False,False,True,0.0
Eisenhorn: XENOS,Aug 8 2016,48,117,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99
Metrico+,Aug 23 2016,68,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,13.99
Stairs,Sep 28 2015,65,119,False,False,True,True,True,False,False,False,False,False,False,False,False,False,12.99
DARK SOULS(tm) III,Apr 11 2016,89,26844,False,False,False,True,False,False,False,False,False,False,False,False,False,False,59.99
Gunpowder,Jul 8 2015,76,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,3.99
ICY,Jul 27 2015,56,168,False,False,True,False,False,False,True,True,False,False,False,False,False,False,12.99
Human Resource Machine,Oct 15 2015,78,1128,False,False,True,False,False,True,False,False,False,False,False,False,False,False,9.99
Anno 2205(tm),Nov 2 2015,72,1750,False,False,False,False,False,False,True,False,True,False,False,False,False,False,39.99
Viridi,Aug 19 2015,46,3637,True,False,True,False,False,True,False,False,True,False,True,False,False,False,0.0
Pro Evolution Soccer 2016,Sep 16 2015,76,3086,False,False,False,False,False,False,False,False,False,False,False,True,False,False,19.99
SAGA,Aug 4 2015,61,108,True,False,True,False,False,False,True,False,False,False,True,False,False,True,0.0
GUILTY GEAR Xrd -SIGN-,Dec 9 2015,84,1588,False,False,False,True,False,False,False,False,False,False,False,False,False,False,29.99
Last Days of Old Earth,Jun 7 2016,66,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,24.99
Kelvin and the Infamous Machine,Jul 21 2016,79,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,14.99
WildStar,Jun 9 2016,82,2384,True,False,False,False,False,False,False,True,False,False,True,False,False,True,0.0
Hatoful Boyfriend: Holiday Star,Dec 15 2015,54,192,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99
Fallout 4,Nov 9 2015,84,72929,False,False,False,False,False,False,False,True,False,False,False,False,False,False,59.99
ENKI,Jul 31 2015,43,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99
N.E.R.O.: Nothing Ever Remains Obscure,Apr 29 2016,59,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99
FINAL FANTASY IX,Apr 14 2016,84,1840,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20.99
Mushihimesama,Nov 12 2015,86,535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99
Football Manager 2016,Nov 12 2015,81,4141,False,False,False,False,False,False,False,False,True,False,False,True,False,False,49.99
Blues and Bullets,Jul 22 2015,73,825,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.99
Thea: The Awakening,Nov 20 2015,73,1219,False,False,True,False,False,False,True,True,False,False,False,False,False,False,19.99
DOOM,May 12 2016,85,23915,False,False,False,True,False,False,False,False,False,False,False,False,False,False,59.99
STASIS,Aug 31 2015,79,676,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19.99
Hover Junkers,Apr 5 2016,78,553,False,False,True,True,True,False,False,False,False,False,False,False,False,False,34.99
Dead by Daylight,Jun 14 2016,71,30933,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99
80 Days,Sep 28 2015,84,403,False,False,True,False,True,False,True,False,False,False,False,False,False,False,9.99
Bards Gold,Aug 14 2015,58,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.99
Dragon Saga,Dec 22 2015,65,504,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0
Journey To The Center Of The Earth,Sep 25 2015,65,254,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.99
SKYHILL,Oct 6 2015,63,490,False,False,True,True,True,False,False,True,False,False,False,False,False,False,14.99
E.T. Armies,Mar 3 2016,54,124,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99
Hue,Aug 30 2016,79,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,14.99
Firewatch,Feb 9 2016,81,16098,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99
Cross of the Dutchman,Sep 10 2015,59,207,False,False,True,True,True,False,False,False,False,False,False,False,False,False,8.99
Slybots: Frantic Zone,Jan 18 2016,65,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,6.99
Pathologic Classic HD,Oct 29 2015,76,292,False,False,True,True,True,False,False,True,False,False,False,False,False,False,12.99
ABZU,Aug 2 2016,84,2987,False,False,True,True,True,True,False,False,True,False,False,False,False,False,19.99
Aviary Attorney,Dec 21 2015,77,432,False,False,True,False,True,False,False,False,False,False,False,False,False,False,14.99
INK,Aug 5 2015,68,896,False,False,True,True,True,False,False,False,False,False,False,False,False,False,4.99
WWE 2K16,Mar 10 2016,74,1742,False,False,False,False,False,False,False,False,True,False,False,True,False,False,49.99
SMITE,Sep 8 2015,83,18333,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0
FIVE: Guardians of David,Nov 24 2015,66,0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,19.99
Ori and the Blind Forest: Definitive Edition,Apr 27 2016,88,1407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99
The Escapists: The Walking Dead,Sep 30 2015,66,321,False,False,True,False,False,False,True,False,False,False,False,False,False,False,17.99
Five Nights at Freddys 4,Jul 23 2015,51,6870,False,False,True,True,False,False,True,False,False,False,False,False,False,False,7.99
Day of the Tentacle Remastered,Mar 21 2016,86,661,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.99
1979 Revolution: Black Friday,Apr 4 2016,80,201,False,False,True,False,True,False,False,False,False,False,False,False,False,False,11.99
In Between,Aug 21 2015,68,189,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11.99
Oxenfree,Jan 14 2016,80,1314,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99
Bulb Boy,Oct 29 2015,84,203,False,False,True,False,True,False,False,False,False,False,False,False,False,False,8.99
Little Kings Story,Aug 5 2016,67,0,False,False,False,False,False,False,True,True,True,False,False,False,False,False,24.99
Circa Infinity,Sep 8 2015,80,105,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99
Anarcute,Jul 12 2016,79,119,False,False,True,True,False,False,False,False,False,False,False,False,False,False,14.99
Sora,Jan 5 2016,74,124,False,False,True,True,False,False,False,False,False,False,False,False,False,False,8.99
Hard to Be a God,Aug 24 2015,55,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.99
F1 2016,Aug 18 2016,86,1275,False,False,False,False,False,False,False,False,True,False,False,True,True,False,59.99
Rise of the Tomb Raider(tm),Jan 28 2016,86,16385,False,False,False,True,True,False,False,False,False,False,False,False,False,False,59.99
Undertale,Sep 15 2015,92,60314,False,False,True,False,False,False,False,True,False,False,False,False,False,False,9.99
Layers of Fear,Feb 15 2016,72,4956,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99
Crashlands,Jan 21 2016,78,856,False,False,True,True,True,False,False,True,False,False,False,False,False,False,14.99
NOBUNAGAS AMBITION: Sphere of Influence,Sep 1 2015,70,339,False,False,False,False,False,False,True,False,False,False,False,False,False,False,59.99
Battleborn,May 2 2016,69,5361,False,False,False,True,False,False,False,False,False,False,False,False,False,False,59.99
Punch Club,Jan 8 2016,73,3664,False,False,True,False,False,False,True,True,False,False,False,False,False,False,9.99
Hearts of Iron IV,Jun 6 2016,83,4693,False,False,False,False,False,False,True,False,True,False,False,False,False,False,39.99
Warhammer 40000: Deathwatch - Enhanced Edition,Oct 16 2015,74,277,False,False,False,True,True,False,True,True,False,False,False,False,False,False,14.99
HELLDIVERS(tm),Dec 7 2015,83,5774,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99
Dead Effect 2,May 6 2016,53,317,False,False,True,True,False,False,False,True,False,False,False,False,False,False,11.99
DEADBOLT,Mar 14 2016,76,810,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99
DISTRAINT,Oct 21 2015,76,220,False,False,True,False,True,True,False,False,False,False,False,False,False,False,4.99
Doors,Feb 12 2016,40,246,False,False,True,False,True,False,True,False,False,False,False,False,False,False,4.99
Lost Horizon 2,Oct 1 2015,58,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.99
We Are The Dwarves,Feb 25 2016,60,198,False,False,True,True,True,False,False,False,False,False,False,False,False,False,24.99
Rogue State,Oct 16 2015,66,150,False,False,True,False,False,False,True,False,True,False,False,False,False,False,12.99
Masochisia,Oct 9 2015,68,165,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.99
Sengoku Jidai: Shadow of the Shogun,May 19 2016,76,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,29.99
SimplePlanes,Dec 17 2015,67,2763,False,False,True,False,False,False,False,False,True,False,False,False,False,False,12.99
Lords of the Realm II,Dec 3 2015,77,180,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2.99
Euclidean,Sep 25 2015,62,133,False,False,True,True,False,True,False,False,False,False,False,False,False,False,4.99
Bowl Bound College Football,Sep 3 2015,80,0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,19.99
Epistory - Typing Chronicles,Mar 30 2016,75,496,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99
Prospekt,Feb 18 2016,43,706,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Else Heart.Break(),Sep 24 2015,79,185,False,False,True,False,True,False,False,True,False,False,False,False,False,False,24.99
Concrete Jungle,Sep 23 2015,76,213,False,False,True,False,False,False,True,False,False,False,False,False,False,False,12.99
The Incredible Adventures of Van Helsing: Final Cut,Nov 6 2015,79,604,False,False,True,True,True,False,False,True,False,False,False,False,False,False,44.99
Okhlos,Aug 18 2016,72,134,False,False,True,True,False,False,True,False,False,False,False,False,False,False,12.99
The Aquatic Adventure of the Last Human,Jan 19 2016,76,140,False,False,True,True,True,False,False,False,False,False,False,False,False,False,9.99
POSTAL Redux,May 20 2016,54,281,False,False,True,True,False,False,False,False,False,False,False,False,False,False,8.99
FATED: The Silent Oath,Apr 28 2016,67,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19.99
ARSLAN: THE WARRIORS OF LEGEND,Feb 9 2016,57,114,False,False,False,True,False,False,False,False,False,False,False,False,False,False,59.99
The Park,Oct 27 2015,67,1651,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.99
The Guest,Mar 10 2016,69,230,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99
Californium,Feb 17 2016,64,114,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99
Out of the Park Baseball 17,Mar 22 2016,92,283,False,False,True,False,False,False,True,False,True,False,False,True,False,False,39.99
The Coma: Cutting Class,Oct 19 2015,69,216,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99
Planetbase,Oct 15 2015,70,3094,False,False,True,False,False,False,True,False,True,False,False,False,False,False,19.99
Dungelot: Shattered Lands,Feb 18 2016,78,300,False,False,True,True,False,False,False,True,False,False,False,False,False,False,9.99
Heavens Hope - Special Edition,Feb 25 2016,74,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19.99
Ares Omega,Mar 11 2016,49,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,4.99
Dangerous Golf,Jun 2 2016,54,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,19.99
