"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","State","train_peak_cpu_gb","train_peak_gpu_gb"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_2","0.5002526022832186","2","ft","TabM Ⓜ️","2026-04-03T13:13:56.000Z","REG_TEXT_MERCARI_MARKETPLACE","2255","finished","1.8974075317382812","19.7158203125"
"cat_REG_TEXT_VIDEO_GAMES_SALES_0","0.4998599134924911","0","ft","CatBoost 😸","2026-04-04T02:40:15.000Z","REG_TEXT_VIDEO_GAMES_SALES","1627","finished","1.9003143310546875","15.9072265625"
"cat_REG_TEXT_VIDEO_GAMES_SALES_3","0.4984691242327717","3","ft","CatBoost 😸","2026-04-04T03:19:34.000Z","REG_TEXT_VIDEO_GAMES_SALES","1158","finished","1.9136276245117188","15.9072265625"
"light_REG_TEXT_ROTTEN_TOMATOES_2","0.49572997644765093","2","ft","LightGBM 💡","2026-04-04T01:23:14.000Z","REG_TEXT_ROTTEN_TOMATOES","3119","finished","1.7847633361816406","15.8837890625"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_4","0.4940897950285157","4","all","TabPFN-v2p5 🇩🇪","2026-04-03T13:52:22.000Z","REG_TEXT_MERCARI_MARKETPLACE","430","finished","1.8816452026367188","1.0986328125"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_0","0.4920154120434051","0","ft","TabM Ⓜ️","2026-04-04T02:44:13.000Z","REG_TEXT_VIDEO_GAMES_SALES","1600","finished","1.821205139160156","15.9150390625"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_4","0.4915775081142087","4","all","TabPFN-v2 🤯","2026-04-04T02:28:33.000Z","REG_TEXT_ROTTEN_TOMATOES","616","finished","1.9696998596191408","1.0986328125"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_1","0.4896869176725483","1","ft","TabPFN-v2p5 🇩🇪","2026-04-04T03:00:45.000Z","REG_TEXT_VIDEO_GAMES_SALES","1834","finished","1.7829666137695312","17.8056640625"
"light_REG_TEXT_ROTTEN_TOMATOES_0","0.48928153199546254","0","ft","LightGBM 💡","2026-04-04T00:46:32.000Z","REG_TEXT_ROTTEN_TOMATOES","3520","finished","1.737060546875","15.8837890625"
"tabpfnv2_REG_TEXT_ROTTEN_TOMATOES_4","0.4861955401537317","4","ft","TabPFN-v2 🤯","2026-04-04T02:28:47.000Z","REG_TEXT_ROTTEN_TOMATOES","3052","finished","2.190196990966797","19.0244140625"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_2","0.48569869583844183","2","all","TabM Ⓜ️","2026-04-03T13:13:53.000Z","REG_TEXT_MERCARI_MARKETPLACE","400","finished","1.8065185546875","1.1240234375"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_4","0.48564759358916054","4","ft","TabM Ⓜ️","2026-04-03T13:51:06.000Z","REG_TEXT_MERCARI_MARKETPLACE","3027","finished","1.920856475830078","19.7158203125"
"cat_REG_TEXT_MERCARI_MARKETPLACE_2","0.4833542965093771","2","ft","CatBoost 😸","2026-04-03T13:11:36.000Z","REG_TEXT_MERCARI_MARKETPLACE","2279","finished","1.889240264892578","19.7041015625"
"tabm_REG_TEXT_ROTTEN_TOMATOES_4","0.48254141328310174","4","all","TabM Ⓜ️","2026-04-04T02:18:27.000Z","REG_TEXT_ROTTEN_TOMATOES","600","finished","1.7744026184082031","1.1240234375"
"tabm_REG_TEXT_ROTTEN_TOMATOES_4","0.4824279938823337","4","ft","TabM Ⓜ️","2026-04-04T02:19:33.000Z","REG_TEXT_ROTTEN_TOMATOES","2900","finished","1.8942604064941408","15.8896484375"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_4","0.4812396278234032","4","ft","TabPFN-v2p5 🇩🇪","2026-04-03T13:52:24.000Z","REG_TEXT_MERCARI_MARKETPLACE","2487","finished","2.02279281616211","20.8525390625"
"tabpfnv2_REG_TEXT_BOOK_PRICE_4","0.47942485367225585","4","all","TabPFN-v2 🤯","2026-04-03T12:44:05.000Z","REG_TEXT_BOOK_PRICE","186","finished","1.6631965637207031","1.0986328125"
"tabpfnv2_REG_TEXT_BOOK_PRICE_3","0.4780891423808149","3","all","TabPFN-v2 🤯","2026-04-03T12:35:43.000Z","REG_TEXT_BOOK_PRICE","187","finished","1.6634407043457031","1.0986328125"
"cat_REG_TEXT_ROTTEN_TOMATOES_4","0.47800480057621375","4","ft","CatBoost 😸","2026-04-04T02:15:47.000Z","REG_TEXT_ROTTEN_TOMATOES","2962","finished","1.8198280334472656","15.8837890625"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_0","0.4764591519720536","0","ft","TabM Ⓜ️","2026-04-03T12:47:37.000Z","REG_TEXT_MERCARI_MARKETPLACE","3009","finished","1.8974380493164065","19.7158203125"
"light_REG_TEXT_BOOK_PRICE_3","0.4763947578458926","3","all","LightGBM 💡","2026-04-03T12:27:12.000Z","REG_TEXT_BOOK_PRICE","161","finished","1.5018386840820312","1.1044921875"
"light_REG_TEXT_BOOK_PRICE_4","0.47280118619992106","4","all","LightGBM 💡","2026-04-03T12:37:04.000Z","REG_TEXT_BOOK_PRICE","161","finished","1.5015411376953125","1.1044921875"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_4","0.47193001665143985","4","all","TabM Ⓜ️","2026-04-03T13:50:05.000Z","REG_TEXT_MERCARI_MARKETPLACE","396","finished","1.8142776489257812","1.1240234375"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_1","0.47072787932482185","1","all","TabPFN-v2p5 🇩🇪","2026-04-04T03:00:40.000Z","REG_TEXT_VIDEO_GAMES_SALES","155","finished","1.626251220703125","1.0986328125"
"light_REG_TEXT_ROTTEN_TOMATOES_3","0.4704162635804926","3","all","LightGBM 💡","2026-04-04T01:50:55.000Z","REG_TEXT_ROTTEN_TOMATOES","545","finished","1.5982093811035156","1.0986328125"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_0","0.4695395516651952","0","ft","TabPFN-v2p5 🇩🇪","2026-04-03T12:50:38.000Z","REG_TEXT_MERCARI_MARKETPLACE","3190","finished","2.0489273071289062","20.8525390625"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_0","0.46931580603080303","0","all","TabPFN-v2p5 🇩🇪","2026-04-03T12:48:24.000Z","REG_TEXT_MERCARI_MARKETPLACE","430","finished","1.8592414855957031","1.0986328125"
"cat_REG_TEXT_MERCARI_MARKETPLACE_2","0.4674362776138222","2","all","CatBoost 😸","2026-04-03T13:11:16.000Z","REG_TEXT_MERCARI_MARKETPLACE","435","finished","1.699848175048828","1.0986328125"
"cat_REG_TEXT_VIDEO_GAMES_SALES_2","0.4626123984096133","2","ft","CatBoost 😸","2026-04-04T03:07:18.000Z","REG_TEXT_VIDEO_GAMES_SALES","956","finished","1.9403190612792969","15.9072265625"
"light_REG_TEXT_MERCARI_MARKETPLACE_2","0.461253252320051","2","ft","LightGBM 💡","2026-04-03T13:10:17.000Z","REG_TEXT_MERCARI_MARKETPLACE","2243","finished","1.7790565490722656","19.7041015625"
"cat_REG_TEXT_MERCARI_MARKETPLACE_0","0.46121869134711146","0","ft","CatBoost 😸","2026-04-03T12:46:46.000Z","REG_TEXT_MERCARI_MARKETPLACE","3060","finished","1.846275329589844","19.7041015625"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_0","0.46031686359779456","0","all","TabM Ⓜ️","2026-04-03T12:47:18.000Z","REG_TEXT_MERCARI_MARKETPLACE","407","finished","1.812091827392578","1.1240234375"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_2","0.45929540516183887","2","ft","TabPFN-v2 🤯","2026-04-03T13:25:55.000Z","REG_TEXT_MERCARI_MARKETPLACE","2355","finished","2.06661605834961","20.8525390625"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_0","0.4589880887046289","0","ft","TabPFN-v2p5 🇩🇪","2026-04-04T02:49:17.000Z","REG_TEXT_VIDEO_GAMES_SALES","1444","finished","1.8180160522460935","17.8056640625"
"cat_REG_TEXT_MERCARI_MARKETPLACE_4","0.4589183211004453","4","ft","CatBoost 😸","2026-04-03T13:48:06.000Z","REG_TEXT_MERCARI_MARKETPLACE","3051","finished","1.8816604614257812","19.7041015625"
"light_REG_TEXT_ROTTEN_TOMATOES_4","0.45776099543032","4","ft","LightGBM 💡","2026-04-04T02:12:29.000Z","REG_TEXT_ROTTEN_TOMATOES","2889","finished","1.7430953979492188","15.8837890625"
"light_REG_TEXT_ROTTEN_TOMATOES_2","0.4556556449653528","2","all","LightGBM 💡","2026-04-04T01:22:51.000Z","REG_TEXT_ROTTEN_TOMATOES","587","finished","1.5645408630371094","1.0986328125"
"cat_REG_TEXT_ROTTEN_TOMATOES_4","0.4525374474253286","4","all","CatBoost 😸","2026-04-04T02:15:36.000Z","REG_TEXT_ROTTEN_TOMATOES","659","finished","1.6257095336914062","1.0986328125"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_3","0.4517706285879688","3","ft","TabPFN-v2p5 🇩🇪","2026-04-03T13:39:47.000Z","REG_TEXT_MERCARI_MARKETPLACE","3859","finished","2.082439422607422","20.8525390625"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_3","0.45039589734148033","3","ft","TabPFN-v2p5 🇩🇪","2026-04-04T03:23:34.000Z","REG_TEXT_VIDEO_GAMES_SALES","1080","finished","1.7903404235839844","17.8056640625"
"cat_REG_TEXT_MERCARI_MARKETPLACE_4","0.4496277283299185","4","all","CatBoost 😸","2026-04-03T13:47:59.000Z","REG_TEXT_MERCARI_MARKETPLACE","431","finished","1.6967735290527344","1.0986328125"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_0","0.4474860582123852","0","all","TabPFN-v2p5 🇩🇪","2026-04-04T02:46:52.000Z","REG_TEXT_VIDEO_GAMES_SALES","167","finished","1.6249008178710938","1.0986328125"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_3","0.4472726587517729","3","ft","TabM Ⓜ️","2026-04-03T13:38:40.000Z","REG_TEXT_MERCARI_MARKETPLACE","2420","finished","1.9255523681640625","19.7158203125"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_4","0.44722542546725974","4","ft","TabPFN-v2 🤯","2026-04-03T13:54:26.000Z","REG_TEXT_MERCARI_MARKETPLACE","2527","finished","2.051422119140625","20.8525390625"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_1","0.4469033122795132","1","all","TabPFN-v2p5 🇩🇪","2026-04-03T13:03:39.000Z","REG_TEXT_MERCARI_MARKETPLACE","430","finished","1.8565940856933592","1.0986328125"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_3","0.44566571996991466","3","all","TabPFN-v2p5 🇩🇪","2026-04-03T13:39:31.000Z","REG_TEXT_MERCARI_MARKETPLACE","430","finished","1.854408264160156","1.0986328125"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_1","0.4439959040681972","1","ft","TabPFN-v2p5 🇩🇪","2026-04-03T13:05:02.000Z","REG_TEXT_MERCARI_MARKETPLACE","2656","finished","2.0488853454589844","20.8525390625"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_1","0.4431052372269296","1","ft","TabM Ⓜ️","2026-04-03T13:01:49.000Z","REG_TEXT_MERCARI_MARKETPLACE","2098","finished","1.8956375122070312","19.7158203125"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_2","0.4429176678103883","2","all","TabPFN-v2 🤯","2026-04-03T13:21:19.000Z","REG_TEXT_MERCARI_MARKETPLACE","454","finished","1.8922882080078125","1.0986328125"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_4","0.4421207178892613","4","ft","TabM Ⓜ️","2026-04-04T03:40:21.000Z","REG_TEXT_VIDEO_GAMES_SALES","1831","finished","1.8194732666015625","15.9169921875"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_4","0.4412872792278136","4","all","TabPFN-v2 🤯","2026-04-03T13:54:23.000Z","REG_TEXT_MERCARI_MARKETPLACE","456","finished","1.879920959472656","1.0986328125"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_3","0.4398539331217718","3","all","TabPFN-v2p5 🇩🇪","2026-04-04T03:22:43.000Z","REG_TEXT_VIDEO_GAMES_SALES","155","finished","1.6284217834472656","1.0986328125"
"light_REG_TEXT_MERCARI_MARKETPLACE_4","0.4392493628614996","4","ft","LightGBM 💡","2026-04-03T13:46:45.000Z","REG_TEXT_MERCARI_MARKETPLACE","3007","finished","1.7493553161621094","19.7041015625"
"cat_REG_TEXT_MERCARI_MARKETPLACE_0","0.43822072321432937","0","all","CatBoost 😸","2026-04-03T12:46:31.000Z","REG_TEXT_MERCARI_MARKETPLACE","432","finished","1.6641731262207031","1.0986328125"
"light_REG_TEXT_MERCARI_MARKETPLACE_2","0.43809717468032394","2","all","LightGBM 💡","2026-04-03T13:10:03.000Z","REG_TEXT_MERCARI_MARKETPLACE","389","finished","1.5663185119628906","1.0986328125"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_0","0.43678318477418054","0","ft","TabPFN-v2 🤯","2026-04-03T12:52:20.000Z","REG_TEXT_MERCARI_MARKETPLACE","3197","finished","2.063526153564453","20.8525390625"
"light_REG_TEXT_VIDEO_GAMES_SALES_3","0.4357310423419411","3","ft","LightGBM 💡","2026-04-04T03:17:38.000Z","REG_TEXT_VIDEO_GAMES_SALES","1142","finished","1.7260780334472656","15.9072265625"
"light_REG_TEXT_MERCARI_MARKETPLACE_4","0.43520462732602594","4","all","LightGBM 💡","2026-04-03T13:45:58.000Z","REG_TEXT_MERCARI_MARKETPLACE","392","finished","1.5720062255859375","1.0986328125"
"cat_REG_TEXT_MERCARI_MARKETPLACE_3","0.43472026149491705","3","ft","CatBoost 😸","2026-04-03T13:37:22.000Z","REG_TEXT_MERCARI_MARKETPLACE","2435","finished","1.8813323974609375","19.7041015625"
"light_REG_TEXT_ROTTEN_TOMATOES_4","0.4339268096427079","4","all","LightGBM 💡","2026-04-04T02:09:34.000Z","REG_TEXT_ROTTEN_TOMATOES","528","finished","1.5667800903320312","1.0986328125"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_1","0.4335390045921871","1","all","TabM Ⓜ️","2026-04-03T13:01:47.000Z","REG_TEXT_MERCARI_MARKETPLACE","398","finished","1.8059654235839844","1.1240234375"
"light_REG_TEXT_MERCARI_MARKETPLACE_3","0.43223592700908287","3","ft","LightGBM 💡","2026-04-03T13:30:55.000Z","REG_TEXT_MERCARI_MARKETPLACE","2421","finished","1.7787590026855469","19.7041015625"
"light_REG_TEXT_MERCARI_MARKETPLACE_0","0.4301838573096751","0","ft","LightGBM 💡","2026-04-03T12:45:53.000Z","REG_TEXT_MERCARI_MARKETPLACE","3031","finished","1.7900161743164062","19.7041015625"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_3","0.4175863720123786","3","ft","TabPFN-v2 🤯","2026-04-03T13:44:36.000Z","REG_TEXT_MERCARI_MARKETPLACE","3890","finished","2.065998077392578","20.8525390625"
"cat_REG_TEXT_VIDEO_GAMES_SALES_1","0.4169549706950236","1","ft","CatBoost 😸","2026-04-04T02:56:57.000Z","REG_TEXT_VIDEO_GAMES_SALES","1157","finished","1.8740768432617188","15.9072265625"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_3","0.4162594457703044","3","all","TabM Ⓜ️","2026-04-03T13:37:54.000Z","REG_TEXT_MERCARI_MARKETPLACE","399","finished","1.8119850158691408","1.1240234375"
"light_REG_TEXT_VIDEO_GAMES_SALES_0","0.4144549537009713","0","all","LightGBM 💡","2026-04-04T02:34:25.000Z","REG_TEXT_VIDEO_GAMES_SALES","141","finished","1.502197265625","1.0986328125"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_0","0.4134218013009006","0","all","TabPFN-v2 🤯","2026-04-03T12:52:12.000Z","REG_TEXT_MERCARI_MARKETPLACE","455","finished","1.879486083984375","1.0986328125"
"cat_REG_TEXT_MERCARI_MARKETPLACE_3","0.413408571441541","3","all","CatBoost 😸","2026-04-03T13:36:55.000Z","REG_TEXT_MERCARI_MARKETPLACE","435","finished","1.7081069946289062","1.0986328125"
"light_REG_TEXT_VIDEO_GAMES_SALES_1","0.4121290941850002","1","all","LightGBM 💡","2026-04-04T02:54:38.000Z","REG_TEXT_VIDEO_GAMES_SALES","147","finished","1.5026931762695312","1.0986328125"
"cat_REG_TEXT_MERCARI_MARKETPLACE_1","0.4116059748370106","1","all","CatBoost 😸","2026-04-03T12:56:21.000Z","REG_TEXT_MERCARI_MARKETPLACE","431","finished","1.6712799072265625","1.0986328125"
"cat_REG_TEXT_MERCARI_MARKETPLACE_1","0.4112123503094925","1","ft","CatBoost 😸","2026-04-03T12:59:52.000Z","REG_TEXT_MERCARI_MARKETPLACE","2134","finished","1.8993072509765625","19.7041015625"
"cat_REG_TEXT_VIDEO_GAMES_SALES_0","0.4089695328701918","0","all","CatBoost 😸","2026-04-04T02:39:16.000Z","REG_TEXT_VIDEO_GAMES_SALES","170","finished","1.687641143798828","1.0986328125"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_1","0.4059004345678155","1","ft","TabPFN-v2 🤯","2026-04-03T13:08:28.000Z","REG_TEXT_MERCARI_MARKETPLACE","2729","finished","2.061439514160156","20.8525390625"
"light_REG_TEXT_VIDEO_GAMES_SALES_3","0.4049368687415138","3","all","LightGBM 💡","2026-04-04T03:17:07.000Z","REG_TEXT_VIDEO_GAMES_SALES","141","finished","1.500713348388672","1.0986328125"
"cat_REG_TEXT_VIDEO_GAMES_SALES_2","0.40334410923703246","2","all","CatBoost 😸","2026-04-04T03:06:43.000Z","REG_TEXT_VIDEO_GAMES_SALES","166","finished","1.672119140625","1.0986328125"
"cat_REG_TEXT_VIDEO_GAMES_SALES_1","0.4023806220078501","1","all","CatBoost 😸","2026-04-04T02:56:44.000Z","REG_TEXT_VIDEO_GAMES_SALES","167","finished","1.6644172668457031","1.0986328125"
"light_REG_TEXT_MERCARI_MARKETPLACE_0","0.4023408105750047","0","all","LightGBM 💡","2026-04-03T12:44:57.000Z","REG_TEXT_MERCARI_MARKETPLACE","388","finished","1.5716819763183594","1.0986328125"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_1","0.3979275902198661","1","all","TabPFN-v2 🤯","2026-04-03T13:06:13.000Z","REG_TEXT_MERCARI_MARKETPLACE","453","finished","1.889564514160156","1.0986328125"
"light_REG_TEXT_MERCARI_MARKETPLACE_1","0.39776861888465687","1","ft","LightGBM 💡","2026-04-03T12:55:14.000Z","REG_TEXT_MERCARI_MARKETPLACE","2107","finished","1.7878684997558594","19.7041015625"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_3","0.3899607597450311","3","all","TabPFN-v2 🤯","2026-04-03T13:44:17.000Z","REG_TEXT_MERCARI_MARKETPLACE","485","finished","1.8856048583984375","1.0986328125"
"light_REG_TEXT_MERCARI_MARKETPLACE_3","0.3870533276948606","3","all","LightGBM 💡","2026-04-03T13:30:49.000Z","REG_TEXT_MERCARI_MARKETPLACE","390","finished","1.5776901245117188","1.0986328125"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_3","0.38453473255417","3","ft","TabM Ⓜ️","2026-04-04T03:21:17.000Z","REG_TEXT_VIDEO_GAMES_SALES","1140","finished","1.8212814331054688","15.9150390625"
"light_REG_TEXT_MERCARI_MARKETPLACE_1","0.3845171611761581","1","all","LightGBM 💡","2026-04-03T12:54:55.000Z","REG_TEXT_MERCARI_MARKETPLACE","390","finished","1.564922332763672","1.0986328125"
"light_REG_TEXT_VIDEO_GAMES_SALES_2","0.3649038779137087","2","all","LightGBM 💡","2026-04-04T03:04:51.000Z","REG_TEXT_VIDEO_GAMES_SALES","140","finished","1.5026512145996094","1.0986328125"
"light_REG_TEXT_VIDEO_GAMES_SALES_2","0.3617978331767001","2","ft","LightGBM 💡","2026-04-04T03:05:16.000Z","REG_TEXT_VIDEO_GAMES_SALES","928","finished","1.7490005493164062","15.9072265625"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_2","0.3576963976915004","2","ft","TabPFN-v2p5 🇩🇪","2026-04-04T03:13:51.000Z","REG_TEXT_VIDEO_GAMES_SALES","1310","finished","1.782367706298828","17.8056640625"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_1","0.35487968136047054","1","ft","TabPFN-v2 🤯","2026-04-04T03:03:22.000Z","REG_TEXT_VIDEO_GAMES_SALES","1839","finished","1.7995376586914062","17.8056640625"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_2","0.3520084177299071","2","all","TabPFN-v2p5 🇩🇪","2026-04-04T03:13:42.000Z","REG_TEXT_VIDEO_GAMES_SALES","154","finished","1.6252098083496094","1.0986328125"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_4","0.3494307305605643","4","ft","TabPFN-v2p5 🇩🇪","2026-04-04T03:42:12.000Z","REG_TEXT_VIDEO_GAMES_SALES","1082","finished","1.7957382202148438","17.8056640625"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_3","0.34276256815716344","3","all","TabM Ⓜ️","2026-04-04T03:21:06.000Z","REG_TEXT_VIDEO_GAMES_SALES","143","finished","1.7485389709472656","1.1845703125"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_0","0.33650676359792364","0","all","TabPFN-v2 🤯","2026-04-04T02:50:43.000Z","REG_TEXT_VIDEO_GAMES_SALES","165","finished","1.6419563293457031","1.0986328125"
"cat_REG_TEXT_VIDEO_GAMES_SALES_3","0.3343745040991867","3","all","CatBoost 😸","2026-04-04T03:19:28.000Z","REG_TEXT_VIDEO_GAMES_SALES","165","finished","1.7224388122558594","1.0986328125"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_1","0.33407106063600034","1","all","TabPFN-v2 🤯","2026-04-04T03:02:37.000Z","REG_TEXT_VIDEO_GAMES_SALES","163","finished","1.6428260803222656","1.0986328125"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_0","0.33297763133153757","0","ft","TabPFN-v2 🤯","2026-04-04T02:51:20.000Z","REG_TEXT_VIDEO_GAMES_SALES","1467","finished","1.842632293701172","17.8056640625"
"tabm_REG_TEXT_VIDEO_GAMES_SALES_4","0.3264382136233688","4","all","TabM Ⓜ️","2026-04-04T03:39:27.000Z","REG_TEXT_VIDEO_GAMES_SALES","145","finished","1.7479896545410156","1.1845703125"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_3","0.32033391906958664","3","ft","TabPFN-v2 🤯","2026-04-04T03:26:35.000Z","REG_TEXT_VIDEO_GAMES_SALES","1088","finished","1.7963180541992188","17.8056640625"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_3","0.3193146769107652","3","all","TabPFN-v2 🤯","2026-04-04T03:25:57.000Z","REG_TEXT_VIDEO_GAMES_SALES","164","finished","1.6358680725097656","1.0986328125"
"tabpfnv2p5_REG_TEXT_VIDEO_GAMES_SALES_4","0.31910678940045345","4","all","TabPFN-v2p5 🇩🇪","2026-04-04T03:41:59.000Z","REG_TEXT_VIDEO_GAMES_SALES","155","finished","1.6262435913085938","1.0986328125"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_4","0.24663275608420657","4","ft","TabPFN-v2 🤯","2026-04-04T03:50:47.000Z","REG_TEXT_VIDEO_GAMES_SALES","1088","finished","1.8073883056640625","17.8056640625"
"light_REG_TEXT_VIDEO_GAMES_SALES_4","0.23865563273097368","4","ft","LightGBM 💡","2026-04-04T03:30:21.000Z","REG_TEXT_VIDEO_GAMES_SALES","1815","finished","1.7492141723632812","15.9072265625"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_4","0.23639982587043895","4","all","TabPFN-v2 🤯","2026-04-04T03:47:59.000Z","REG_TEXT_VIDEO_GAMES_SALES","163","finished","1.6467399597167969","1.0986328125"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_2","0.23345544550442543","2","ft","TabPFN-v2 🤯","2026-04-04T03:16:21.000Z","REG_TEXT_VIDEO_GAMES_SALES","1318","finished","1.7943496704101562","17.8056640625"
"tabpfnv2_REG_TEXT_VIDEO_GAMES_SALES_2","0.22209632053078587","2","all","TabPFN-v2 🤯","2026-04-04T03:16:19.000Z","REG_TEXT_VIDEO_GAMES_SALES","162","finished","1.6427764892578125","1.0986328125"
"cat_REG_TEXT_VIDEO_GAMES_SALES_4","0.21548256946093455","4","ft","CatBoost 😸","2026-04-04T03:38:26.000Z","REG_TEXT_VIDEO_GAMES_SALES","1832","finished","1.8668365478515625","15.9072265625"
"light_REG_TEXT_VIDEO_GAMES_SALES_4","0.1960732380027066","4","all","LightGBM 💡","2026-04-04T03:29:23.000Z","REG_TEXT_VIDEO_GAMES_SALES","140","finished","1.5006828308105469","1.0986328125"
"cat_REG_TEXT_VIDEO_GAMES_SALES_4","0.0767464449682782","4","all","CatBoost 😸","2026-04-04T03:36:08.000Z","REG_TEXT_VIDEO_GAMES_SALES","165","finished","1.6333580017089844","1.0986328125"
"tabpfnv2p5_MUL_TEXT_WINE_REVIEW_4","","","ft","","2026-04-03T03:45:40.000Z","","2908","failed","",""
"tabpfnv2p5_MUL_TEXT_SPOTIFY_GENRES_0","","","all","","2026-04-03T06:14:31.000Z","","196","failed","",""
"tabpfnv2_MUL_TEXT_WINE_REVIEW_2","","","all","","2026-04-03T03:08:40.000Z","","140","failed","",""
"tabpfnv2p5_MUL_TEXT_WINE_REVIEW_3","","","all","","2026-04-03T03:22:30.000Z","","142","failed","",""
"tabpfnv2p5_MUL_TEXT_WINE_REVIEW_2","","","all","","2026-04-03T03:06:01.000Z","","142","failed","",""
"tabpfnv2_MUL_TEXT_SPOTIFY_GENRES_1","","","ft","","2026-04-03T06:24:09.000Z","","4482","failed","",""
"tabpfnv2_MUL_TEXT_SPOTIFY_GENRES_0","","","ft","","2026-04-03T06:16:31.000Z","","4498","failed","",""
"tabpfnv2p5_MUL_TEXT_SPOTIFY_GENRES_4","","","ft","","2026-04-03T07:50:21.000Z","","4508","failed","",""
"tabpfnv2_MUL_TEXT_WINE_REVIEW_3","","","all","","2026-04-03T03:24:57.000Z","","142","failed","",""
"tabpfnv2_MUL_TEXT_WINE_REVIEW_0","","","all","","2026-04-03T02:33:11.000Z","","141","failed","",""
"tabpfnv2_MUL_TEXT_WINE_REVIEW_1","","","ft","","2026-04-03T02:58:12.000Z","","3032","failed","",""
