lea"Name","test_score","pca_components","model","fold","multimodal_state","User","Hostname","dataset_name","Created"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8084059233449477","15","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T18:12:30.000Z"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8228005226480836","15","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T18:06:17.000Z"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7715810104529617","15","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T18:00:03.000Z"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7758275261324042","15","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T17:54:05.000Z"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7491506968641115","15","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T17:48:12.000Z"
"tabpfnv2p5_BIN_IMAGE_HATEFUL_MEME_4","0.7546124094581509","15","TabPFN-v2p5 🇩🇪","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T17:37:46.000Z"
"tabpfnv2_BIN_IMAGE_HATEFUL_MEME_4","0.7452553161094385","15","TabPFN-v2 🤯","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T17:27:16.000Z"
"tabm_BIN_IMAGE_HATEFUL_MEME_4","0.7476415468701225","15","TabM Ⓜ️","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T17:16:57.000Z"
"cat_BIN_IMAGE_HATEFUL_MEME_4","0.7278903286226","15","CatBoost 😸","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T17:07:09.000Z"
"light_BIN_IMAGE_HATEFUL_MEME_4","0.7162290146612981","15","LightGBM 💡","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T16:56:59.000Z"
"tabpfnv2p5_BIN_IMAGE_HATEFUL_MEME_3","0.7746969592753478","15","TabPFN-v2p5 🇩🇪","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T16:46:44.000Z"
"tabpfnv2_BIN_IMAGE_HATEFUL_MEME_3","0.7581626552240465","15","TabPFN-v2 🤯","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T16:35:58.000Z"
"tabm_BIN_IMAGE_HATEFUL_MEME_3","0.7740752694430187","15","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T16:26:38.000Z"
"cat_BIN_IMAGE_HATEFUL_MEME_3","0.7296786789487887","15","CatBoost 😸","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T16:16:47.000Z"
"light_BIN_IMAGE_HATEFUL_MEME_3","0.7286310654440982","15","LightGBM 💡","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T16:06:52.000Z"
"tabpfnv2p5_BIN_IMAGE_HATEFUL_MEME_2","0.7824932143216173","15","TabPFN-v2p5 🇩🇪","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T15:57:20.000Z"
"tabpfnv2_BIN_IMAGE_HATEFUL_MEME_2","0.7596573563102841","15","TabPFN-v2 🤯","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T15:46:57.000Z"
"tabm_BIN_IMAGE_HATEFUL_MEME_2","0.782794800027513","15","TabM Ⓜ️","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T15:36:51.000Z"
"cat_BIN_IMAGE_HATEFUL_MEME_2","0.7640065396479383","15","CatBoost 😸","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T15:27:01.000Z"
"light_BIN_IMAGE_HATEFUL_MEME_2","0.7447103454479076","15","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T15:17:17.000Z"
"tabpfnv2p5_BIN_IMAGE_HATEFUL_MEME_1","0.7648107681969938","15","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T15:07:51.000Z"
"tabpfnv2_BIN_IMAGE_HATEFUL_MEME_1","0.7507790964068973","15","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T14:57:07.000Z"
"tabm_BIN_IMAGE_HATEFUL_MEME_1","0.7661282215438014","15","TabM Ⓜ️","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T14:47:04.000Z"
"cat_BIN_IMAGE_HATEFUL_MEME_1","0.7352024592462475","15","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T14:37:18.000Z"
"light_BIN_IMAGE_HATEFUL_MEME_1","0.7097158216094095","15","LightGBM 💡","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T14:27:37.000Z"
"tabpfnv2p5_BIN_IMAGE_HATEFUL_MEME_0","0.7772366283776277","15","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T14:17:04.000Z"
"tabpfnv2_BIN_IMAGE_HATEFUL_MEME_0","0.768207575621293","15","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T14:06:28.000Z"
"tabm_BIN_IMAGE_HATEFUL_MEME_0","0.7719535875471557","15","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T13:56:12.000Z"
"cat_BIN_IMAGE_HATEFUL_MEME_0","0.7417844350029894","15","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T13:45:51.000Z"
"light_BIN_IMAGE_HATEFUL_MEME_0","0.7393982042423057","15","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T13:39:21.000Z"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.911577224351682","15","TabPFN-v2p5 🇩🇪","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:33:35.000Z"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9101439661580976","15","TabPFN-v2 🤯","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:28:51.000Z"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9100153981456188","15","TabM Ⓜ️","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:24:29.000Z"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9081404062749194","15","CatBoost 😸","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:20:48.000Z"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9007915187133996","15","LightGBM 💡","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:14:46.000Z"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9000716378964471","15","TabPFN-v2p5 🇩🇪","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:07:19.000Z"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.899272715266376","15","TabPFN-v2 🤯","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:02:08.000Z"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9008455472945188","15","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:57:20.000Z"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8960259977528113","15","CatBoost 😸","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:52:04.000Z"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8917877557227774","15","LightGBM 💡","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:46:54.000Z"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9114216420486438","15","TabPFN-v2p5 🇩🇪","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:42:07.000Z"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9112745642444852","15","TabPFN-v2 🤯","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:37:18.000Z"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9044804701687192","15","TabM Ⓜ️","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:25:13.000Z"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9065295541341368","15","CatBoost 😸","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:22:39.000Z"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.8990976226423778","15","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:16:04.000Z"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8994177920119744","15","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:09:59.000Z"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9002852508977249","15","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:05:08.000Z"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.896591296796005","15","TabM Ⓜ️","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:59:43.000Z"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8977178927652729","15","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:56:24.000Z"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8932455268837214","15","LightGBM 💡","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:52:10.000Z"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.907073842062451","15","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:50:25.000Z"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9011767224861952","15","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:48:57.000Z"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9050767856195928","15","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:39:46.000Z"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.903966198118805","15","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:36:44.000Z"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.8939569032017938","15","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:24:19.000Z"
