"Name","test_score","pca_components","model","fold","multimodal_state","User","Hostname","dataset_name","Created"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8381968641114983","60","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T18:15:39.000Z"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.838588850174216","60","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T18:09:21.000Z"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7485844947735192","60","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T18:03:07.000Z"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8019599303135889","60","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T17:57:04.000Z"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7966245644599302","60","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T17:51:06.000Z"
"tabpfnv2p5_BIN_IMAGE_HATEFUL_MEME_4","0.7518478738207734","60","TabPFN-v2p5 🇩🇪","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T17:42:42.000Z"
"tabpfnv2_BIN_IMAGE_HATEFUL_MEME_4","0.7458822969190638","60","TabPFN-v2 🤯","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T17:32:09.000Z"
"tabm_BIN_IMAGE_HATEFUL_MEME_4","0.7590224390347141","60","TabM Ⓜ️","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T17:22:06.000Z"
"cat_BIN_IMAGE_HATEFUL_MEME_4","0.7201125919968677","60","CatBoost 😸","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T17:11:52.000Z"
"light_BIN_IMAGE_HATEFUL_MEME_4","0.7090385765154681","60","LightGBM 💡","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T17:02:04.000Z"
"tabpfnv2p5_BIN_IMAGE_HATEFUL_MEME_3","0.7736493457706572","60","TabPFN-v2p5 🇩🇪","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T16:51:30.000Z"
"tabpfnv2_BIN_IMAGE_HATEFUL_MEME_3","0.7473214427436892","60","TabPFN-v2 🤯","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T16:41:07.000Z"
"tabm_BIN_IMAGE_HATEFUL_MEME_3","0.7678319162332474","60","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T16:30:53.000Z"
"cat_BIN_IMAGE_HATEFUL_MEME_3","0.72880566769488","60","CatBoost 😸","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T16:21:27.000Z"
"light_BIN_IMAGE_HATEFUL_MEME_3","0.7297739165401241","60","LightGBM 💡","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T16:11:52.000Z"
"tabpfnv2p5_BIN_IMAGE_HATEFUL_MEME_2","0.7768503870349892","60","TabPFN-v2p5 🇩🇪","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T16:01:25.000Z"
"tabpfnv2_BIN_IMAGE_HATEFUL_MEME_2","0.7550965338807731","60","TabPFN-v2 🤯","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T15:51:44.000Z"
"tabm_BIN_IMAGE_HATEFUL_MEME_2","0.7786625467590118","60","TabM Ⓜ️","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T15:41:57.000Z"
"cat_BIN_IMAGE_HATEFUL_MEME_2","0.7593081518087206","60","CatBoost 😸","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T15:31:56.000Z"
"light_BIN_IMAGE_HATEFUL_MEME_2","0.7336627848529902","60","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T15:22:07.000Z"
"tabpfnv2p5_BIN_IMAGE_HATEFUL_MEME_1","0.7619536404569288","60","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T15:11:57.000Z"
"tabpfnv2_BIN_IMAGE_HATEFUL_MEME_1","0.7424563891196343","60","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T15:02:14.000Z"
"tabm_BIN_IMAGE_HATEFUL_MEME_1","0.7584404315321083","60","TabM Ⓜ️","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T14:52:05.000Z"
"cat_BIN_IMAGE_HATEFUL_MEME_1","0.7176893243951091","60","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T14:42:08.000Z"
"light_BIN_IMAGE_HATEFUL_MEME_1","0.718414188284718","60","LightGBM 💡","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T14:32:27.000Z"
"tabpfnv2p5_BIN_IMAGE_HATEFUL_MEME_0","0.7730038465404945","60","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T14:22:15.000Z"
"tabpfnv2_BIN_IMAGE_HATEFUL_MEME_0","0.7642023058079057","60","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T14:11:32.000Z"
"tabm_BIN_IMAGE_HATEFUL_MEME_0","0.7598160856291766","60","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T14:01:17.000Z"
"cat_BIN_IMAGE_HATEFUL_MEME_0","0.734398230697192","60","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T13:50:56.000Z"
"light_BIN_IMAGE_HATEFUL_MEME_0","0.7272659933016227","60","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_HATEFUL_MEME","2026-04-08T13:40:52.000Z"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9163047251996306","60","TabPFN-v2p5 🇩🇪","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:35:25.000Z"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9145537989596496","60","TabPFN-v2 🤯","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:30:36.000Z"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9167659691977056","60","TabM Ⓜ️","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:26:04.000Z"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9103665839228952","60","CatBoost 😸","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:21:57.000Z"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9038371298416864","60","LightGBM 💡","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:16:16.000Z"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9080413538762004","60","TabPFN-v2p5 🇩🇪","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:09:10.000Z"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9075691040560456","60","TabPFN-v2 🤯","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T13:03:54.000Z"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9090799032688291","60","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:58:55.000Z"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.902292312633383","60","CatBoost 😸","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:53:34.000Z"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8955327368177766","60","LightGBM 💡","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:48:24.000Z"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9157209163647568","60","TabPFN-v2p5 🇩🇪","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:43:52.000Z"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.912965458727667","60","TabPFN-v2 🤯","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:38:42.000Z"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9121815440367956","60","TabM Ⓜ️","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:29:03.000Z"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9081233972771596","60","CatBoost 😸","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:23:11.000Z"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9043614071844004","60","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:17:29.000Z"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9074120209590874","60","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:11:44.000Z"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.906073813047102","60","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:06:53.000Z"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9025184322506606","60","TabM Ⓜ️","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T12:01:18.000Z"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9009626092202776","60","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:57:48.000Z"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8949154102520233","60","LightGBM 💡","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:52:23.000Z"
"tabm_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9141335766620542","60","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:50:37.000Z"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.901465875448112","60","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:49:34.000Z"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9000901476881271","60","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:43:50.000Z"
"tabpfnv2p5_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9114896780396832","60","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:41:36.000Z"
"tabpfnv2_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9114666658662434","60","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-08T11:37:04.000Z"
